ID	EGAR00001193088	EGAR00001193082	EGAR00001193062	EGAR00001193016	EGAR00001193014	EGAR00001193032	EGAR00001193066	EGAR00001193060	EGAR00001193048	EGAR00001193040	EGAR00001193068	EGAR00001193080	EGAR00001193078	EGAR00001193064	EGAR00001193058	EGAR00001193090	EGAR00001193052	EGAR00001193018	EGAR00001193056	EGAR00001193034	EGAR00001193074	EGAR00001193028	EGAR00001193076	EGAR00001193084	EGAR00001193044	EGAR00001193012	EGAR00001193070	EGAR00001193030	EGAR00001193026	EGAR00001193046	EGAR00001193054	EGAR00001193050	EGAR00001193038	EGAR00001193022	EGAR00001193020	EGAR00001193042	EGAR00001193086	EGAR00001193024	EGAR00001193036	EGAR00001193072
1__58681785__58685251__ENSG00000162601	0	0.0462	0.1036	0.058	0.0763	0.0751	0	0.102	0.0818	0.167	0.0993	0	0.079	0.0581	0.0768	0.1094	0	0.0604	0.0478	0.2077	0	0.0515	0.0889	0	0.0958	0.0853	0.0658	0	0.0522	0.0478	0.0519	0.0394	0.055	0.0317	0.0596	0.1436	0.0542	0.1064	0.0638	0.0868
1__61694697__61696534__ENSG00000162604	0	0.0769	0.1244	0.0464	0.0572	0.045	0.0684	0.0408	0.0613	0.1431	0.0794	0.0412	0.079	0.0581	0.1152	0.1094	0.1119	0.1006	0	0.0415	0.0685	0.0773	0.0889	0.0615	0.0319	0.1365	0.0877	0.1836	0.0522	0.0478	0.1037	0.0788	0.055	0.0634	0	0.0898	0.0362	0.0456	0.1913	0.0651
1__62444738__62448666__ENSG00000162607	0	0.0462	0	0.0696	0.0381	0	0	0	0.0613	0.0477	0	0	0	0	0.0768	0	0	0	0	0.0623	0	0	0.0444	0.0461	0.0319	0	0	0.102	0.0348	0.0478	0.0346	0	0.0236	0.0317	0	0	0	0.0456	0	0
1__63478764__63508570__ENSG00000142856	0	0.0308	0.0829	0.058	0.0381	0.06	0.0342	0.0408	0.0204	0.0716	0.2781	0.1236	0.079	0.0968	0	0.0547	0.0746	0.1006	0.0717	0	0.1369	0	0.0296	0.0615	0.0639	0.0512	0.1315	0.0408	0.0348	0.1115	0.1383	0.0985	0.0707	0.0951	0.0596	0.1436	0.1266	0.0912	0.0638	0.0651
1__66940028__66963160__ENSG00000198160	0.0204	0.0308	0	0.0696	0.0763	0.045	0	0	0.0409	0.0477	0.0397	0.0412	0	0.0774	0.0192	0.0365	0	0.0201	0	0.0208	0	0	0.0889	0.0308	0.0319	0.0512	0.0438	0.0612	0.0871	0	0	0	0.0393	0	0	0.0898	0.0542	0.0152	0	0
1__66946150__66959743__ENSG00000198160	0	0.0615	0.0415	0.0232	0.0381	0.03	0.0513	0	0	0.0477	0.0596	0	0.0474	0.1355	0	0	0.0186	0	0.0239	0.0623	0	0.2062	0.0148	0.0308	0.0319	0.0853	0.0219	0.0408	0	0.0797	0	0	0.1178	0.0475	0	0.0898	0.0362	0.0456	0.1063	0.1085
1__70173465__70189273__ENSG00000244389	0	0.0308	0.0207	0.0232	0	0.03	0.0171	0	0	0.0477	0	0	0.0158	0.0774	0	0.0365	0	0.0805	0.0478	0.0623	0	0	0.0593	0	0	0.0512	0.0438	0.0204	0	0.0637	0.0864	0	0.0471	0.0317	0	0.1436	0	0	0	0
1__75739980__75750546__ENSG00000117054	0	0.0615	0.0415	0.058	0.0572	0.045	0	0	0	0	0	0	0.0632	0.1355	0	0.0729	0	0.0402	0	0.1454	0	0	0.0444	0	0.0639	0	0.0438	0.0612	0.0348	0.0319	0.0519	0.0591	0.0628	0.0475	0	0.0898	0.0362	0.0608	0.0425	0.0434
1__77631850__77641655__ENSG00000036549	0	0.0769	0.0207	0.0348	0	0.1351	0	0.0408	0.0613	0.0954	0.0397	0.103	0.0316	0.1161	0	0.0547	0	0.1006	0	0	0	0.0773	0	0.0308	0.0798	0.0512	0	0.0612	0	0.0319	0.0346	0.0788	0.0471	0.0317	0	0.0539	0.0362	0.1064	0.0425	0.0434
1__77717867__77718641__ENSG00000077254	0	0.0308	0.0622	0.0464	0	0	0	0.0408	0.0409	0.0716	0.0397	0.0618	0.0474	0.0581	0.0384	0	0.0373	0.0402	0	0	0.0685	0.0773	0.0444	0.0461	0.0319	0.0853	0.0219	0.1224	0.1045	0	0	0.0788	0.0707	0	0.0596	0.0539	0.0362	0.0608	0	0
1__77736056__77741748__ENSG00000077254	0	0.0308	0	0	0	0	0	0	0	0.0477	0	0	0.0632	0.0774	0	0.0365	0.0932	0.0402	0	0	0	0	0	0.0308	0.0319	0	0.0438	0	0.0348	0.0319	0.0864	0	0	0	0	0.0359	0.0362	0	0.1063	0
1__77803270__77807101__ENSG00000180488	0	0.0308	0	0.0464	0.0381	0.06	0	0	0	0	0	0	0	0.0581	0.0576	0.0547	0	0.0402	0	0.1038	0.1369	0.0515	0.0444	0.0461	0	0	0	0	0.0522	0.0478	0.0519	0	0.0628	0	0	0.0898	0.0362	0	0	0.0217
1__77858938__77866391__ENSG00000180488	0	0.0615	0.0622	0.0696	0	0.03	0.0342	0.0408	0	0.0716	0.139	0.0412	0.0474	0.0968	0.0576	0.0729	0.0373	0	0	0.0623	0.0685	0	0	0.0154	0.0639	0	0.0658	0.0612	0	0	0.0519	0.0591	0.0236	0.0475	0	0.1077	0.1085	0.0304	0.0638	0.0434
1__84179177__84185182__ENSG00000142875	0.0204	0.0308	0.1244	0.0116	0.0381	0.03	0	0	0	0.1193	0	0	0.0949	0	0.0576	0.0365	0	0.0604	0.1195	0	0	0	0.0593	0.0308	0	0.0341	0.0438	0.1224	0.0348	0.0319	0	0.1379	0.055	0.0317	0	0.1077	0	0.0912	0.0638	0.0651
1__86715724__86724405__ENSG00000097033	0	0.1077	0.0829	0.1277	0.0953	0.0901	0.0513	0.102	0.0613	0.0477	0.139	0.0618	0.0949	0.0968	0.1536	0.0729	0.0932	0.1006	0	0.0831	0.1369	0.1031	0.0444	0.123	0.0639	0.0853	0.1096	0.1428	0.0697	0.1275	0.0691	0.0788	0.0471	0.0792	0	0.1077	0.0723	0.1064	0.0638	0.1303
1__88740988__88786213__ENSG00000065243	0	0.1539	0.1244	0.0929	0.0381	0.0751	0.0513	0.0204	0.0409	0.0954	0.1589	0.103	0.0949	0.1936	0.096	0.0912	0.1492	0.1811	0.1195	0	0.1027	0.0515	0.0889	0.0461	0.0958	0.0853	0.0658	0.1836	0.209	0.1275	0.1901	0.0394	0.1178	0.0634	0.0895	0.0898	0.0904	0.1976	0.0638	0.0868
1__88936099__88969467__ENSG00000137944	0	0.0308	0	0.0464	0	0.045	0.0171	0	0.0409	0	0	0	0.0949	0.0387	0.0576	0.0547	0.0559	0.0201	0	0	0	0	0	0.0308	0.0319	0.0341	0	0	0	0.0319	0.0173	0	0.0628	0.0158	0.0596	0	0.0542	0.0456	0.085	0.0434
1__92333391__92363770__ENSG00000122484	0	0.0308	0.1244	0.0464	0.0381	0.03	0	0	0	0.167	0.0794	0	0.079	0.1161	0.1344	0.0547	0.0186	0.0402	0.0478	0.0415	0.1369	0.0773	0.0889	0.0461	0.0958	0.1023	0.0877	0.1428	0	0.0637	0.1901	0	0.0707	0	0	0.0898	0	0.0304	0	0.0434
1__99993537__99999415__ENSG00000283761	0	0.0308	0	0.0232	0	0	0	0.0612	0.0613	0.1431	0	0	0.0474	0.1161	0.0576	0	0	0	0	0.0415	0	0.0515	0.0296	0.0461	0.0639	0.0512	0.0658	0.0816	0	0.0319	0.0519	0.0985	0.0471	0	0	0.018	0.0542	0.0304	0.0425	0
1__108793582__108800305__ENSG00000116266	0	0.0462	0	0	0	0.045	0	0	0	0	0	0.0618	0.0316	0.0581	0.0768	0.0365	0	0	0	0	0	0	0.0444	0.0308	0	0.0341	0.0438	0.0816	0	0	0.0519	0	0.0471	0	0	0.0539	0.0362	0	0.0638	0.0434
1__112597971__112616895__ENSG00000007341	0	0.0923	0.0415	0.0696	0	0.03	0.0342	0	0.0613	0.0716	0	0.0412	0.0632	0.1161	0.0192	0	0	0	0	0.1038	0	0.0773	0	0.0308	0.0319	0	0	0.0408	0	0	0	0.0394	0.0157	0.1109	0	0	0.0542	0.0608	0.0425	0.0434
1__112610841__112616895__ENSG00000007341	0	0.0308	0	0.0348	0.0381	0	0	0	0	0.0477	0	0.0412	0	0.0581	0	0.0365	0	0.0402	0.0478	0	0.1711	0	0.0296	0	0.0479	0.0341	0	0.0408	0	0	0.0346	0.0394	0.0236	0	0	0	0	0.0608	0	0
1__113093206__113094755__ENSG00000198799	0	0.0615	0	0	0	0.045	0	0	0	0.0716	0.0596	0	0	0.0774	0.0384	0	0	0	0	0.0415	0	0.0515	0.0444	0	0.0319	0.0341	0.0877	0	0	0.0319	0	0.0591	0.0314	0	0	0.0539	0.0542	0.0304	0	0
1__113825142__113834439__ENSG00000134242	0	0.0615	0.0207	0.0696	0	0.03	0.0855	0.0612	0.0409	0.0477	0.0596	0	0.1265	0.0387	0.0384	0	0.0559	0.0201	0.0239	0	0.0685	0.1289	0.0296	0.0923	0.0319	0	0.1096	0.0204	0.1393	0.0956	0.0173	0.0591	0.0314	0	0	0.0359	0.0362	0.0608	0.085	0.0434
1__113829592__113855049__ENSG00000134242	0	0.0769	0.0622	0.1161	0	0.0751	0	0	0	0.0477	0.0596	0.1236	0.0316	0	0	0.0912	0	0.0805	0	0.0415	0.1027	0	0.0444	0.0308	0	0.0682	0.0658	0.0612	0.0522	0.0797	0.0691	0.0591	0.1021	0.0792	0	0.1077	0.0542	0.0456	0	0.1303
1__113854471__113855049__ENSG00000134242	0	0.0462	0	0	0.0572	0.1051	0.0342	0	0.0409	0	0.0596	0	0.0474	0.0194	0	0.0365	0	0	0	0	0	0	0.0296	0	0.0319	0	0	0.0204	0	0	0	0	0.0157	0.0317	0	0.0898	0	0.0304	0.0638	0
1__113856382__113858573__ENSG00000134242	0.0204	0.0615	0.0415	0.0348	0.0191	0	0	0.0204	0	0	0	0	0	0.0774	0.0384	0	0	0	0	0	0	0.0515	0	0.0461	0.0479	0.0341	0	0.0816	0	0	0.0346	0	0.0314	0.0475	0	0.0359	0.0362	0.0608	0.0425	0.0434
1__117402186__117466427__ENSG00000198162	0	0.0615	0	0	0	0.06	0.0684	0.0816	0.0409	0	0	0	0.079	0.0774	0.0384	0.1459	0.0746	0.0604	0	0	0.1027	0.0515	0.0148	0.0308	0.0319	0.0512	0.1096	0.1224	0	0	0.1037	0.1182	0.0393	0.0317	0	0.1077	0.0542	0.0456	0.0638	0.0651
1__117460489__117502970__ENSG00000198162	0	0.0308	0	0.0348	0	0	0	0	0	0.0716	0	0	0.0316	0	0.0384	0	0.0373	0.0805	0	0	0	0	0	0	0	0	0	0	0	0.0319	0.0346	0.0591	0.0157	0	0.0596	0	0	0.0304	0	0
1__117911994__117918736__ENSG00000196505	0	0.0308	0.0622	0.058	0	0.03	0	0.0612	0	0	0	0.0412	0	0.0774	0	0	0	0	0	0	0	0	0.0444	0.0308	0.0639	0	0.0438	0	0.0348	0	0	0.0394	0	0	0	0.0898	0	0.0304	0.0425	0
1__145771711__145788966__ENSG00000265491	0	0.0462	0.0415	0.0232	0.0381	0	0	0.0408	0	0.0477	0.0993	0	0.0474	0.0968	0	0	0	0.0604	0	0	0	0	0	0	0.0319	0.0341	0.0658	0.0408	0.0522	0.0159	0.0519	0.0788	0.0471	0	0	0.0359	0	0.1064	0	0
1__147275354__147285487__ENSG00000131778	0	0.0615	0.0622	0.0812	0.0763	0.1351	0.0684	0	0	0.0716	0.139	0.0824	0	0.1742	0.1536	0.0912	0.0559	0.0604	0	0.0623	0	0	0.0444	0.0461	0.0319	0.0853	0.0658	0.1428	0.0871	0.0956	0.0691	0.0788	0.0943	0.0951	0.1193	0.0718	0.0723	0.1064	0.085	0
1__147286298__147287733__ENSG00000131778	0	0.0615	0	0.0464	0	0.03	0.0342	0.0816	0	0	0	0	0	0.0581	0.0384	0	0.0373	0	0	0	0	0.0773	0	0	0.0639	0.0512	0.0658	0.0612	0.0522	0.0319	0	0	0	0.0475	0	0	0	0	0	0
1__149959684__149964349__ENSG00000264522	0	0.0308	0.0415	0.0348	0	0	0	0	0	0	0	0	0.0474	0.1355	0.1152	0	0.0373	0.1006	0	0.0623	0	0.1031	0.0444	0	0.0798	0.0512	0.1754	0	0	0	0	0.0591	0.0236	0	0	0.1077	0	0	0.1276	0.0651
1__150226608__150229237__ENSG00000143401	0	0.0462	0.0415	0.0812	0	0.03	0	0.0408	0	0.0716	0	0.0618	0.0474	0.0968	0	0.0729	0	0	0.0717	0	0	0.0515	0.0593	0	0	0.0512	0	0.0612	0.0522	0	0.0346	0.0591	0	0	0	0.1077	0	0	0	0
1__150444251__150446401__ENSG00000163125	0	0.0308	0.0415	0.0696	0	0.1051	0	0.0408	0	0.167	0.0794	0.0618	0.0474	0	0.0768	0.1277	0	0	0.0478	0.0415	0	0.2062	0.0296	0	0	0.0682	0	0.204	0.0348	0.1275	0.0864	0	0.0471	0	0.0596	0.0898	0.0181	0	0.0638	0
1__150492411__150496908__ENSG00000143374	0	0.0308	0.1451	0.0812	0.0572	0.1351	0.0513	0	0.0409	0.1193	0.0397	0.103	0.1581	0.1548	0.096	0.0547	0.0746	0.0805	0	0.1038	0	0	0.0444	0.0923	0.0798	0.1706	0.0658	0.1428	0.1219	0.1115	0.0691	0.1379	0.0786	0.0475	0.0596	0.1077	0	0.1064	0.0638	0.0651
1__151027233__151028944__ENSG00000143363	0	0.0462	0	0.0929	0	0.03	0	0	0	0.0954	0.0794	0.0206	0	0	0.1152	0	0	0	0	0.0415	0.0685	0	0	0.1076	0	0.0512	0.0219	0.102	0.0522	0.0478	0.0519	0	0.0314	0	0	0	0.0723	0	0	0
1__151242123__151242567__ENSG00000143398	0	0.0462	0.0415	0.0348	0	0.0751	0	0	0	0	0.0993	0	0	0.0581	0.0384	0	0	0	0	0.0415	0	0	0	0.0461	0.0319	0	0	0.1224	0	0	0.0346	0.0591	0.0628	0	0.0596	0.0718	0.0362	0	0	0
1__151888273__151889373__ENSG00000159445	0	0.0308	0.0207	0.0464	0	0.03	0	0.0408	0	0.0716	0	0	0	0	0.0384	0	0	0.0604	0	0	0	0.0773	0	0	0	0	0	0.0816	0	0.0478	0.0691	0	0.0157	0.0475	0	0.0359	0	0.0304	0	0
1__155378281__155415923__ENSG00000227773	0	0.0769	0.0415	0.0348	0	0.045	0	0	0	0	0.0397	0	0.0316	0.0387	0	0	0	0.0402	0.0478	0	0	0	0	0	0	0	0	0	0.0348	0.0159	0	0	0.0236	0.0951	0	0.0359	0	0.0304	0	0.0434
1__155661307__155773210__ENSG00000227673	0	0.1539	0	0	0.0763	0	0	0	0	0.0716	0	0	0	0.0774	0	0	0.0746	0	0	0	0	0.1804	0	0	0	0	0	0	0.0348	0	0	0	0.0471	0.0792	0	0.1436	0.1085	0.0912	0	0.0651
1__155668627__155680456__ENSG00000163374	0	0.0923	0.0829	0.0232	0.0191	0.045	0	0	0	0	0	0.0618	0.079	0	0.0576	0	0.0186	0.0604	0	0.0415	0	0.0258	0.0296	0.0615	0	0	0	0.0204	0.0697	0	0.0691	0.0197	0.0393	0	0	0.0359	0	0.0456	0	0.0868
1__155670320__155679512__ENSG00000163374	0	0.0308	0.1244	0.058	0.0572	0.1351	0.0855	0	0.1022	0.2385	0.0993	0.0824	0.1581	0.0968	0.0576	0.1277	0.0746	0.1207	0	0.1661	0	0.1031	0.1778	0.1691	0.0798	0.0682	0.1096	0.1428	0.0697	0	0.0864	0.1773	0.0628	0.1584	0.1789	0.2154	0.235	0.076	0.1701	0.1085
1__155676548__155680456__ENSG00000163374	0	0.0462	0.1036	0.0929	0.0191	0.0751	0	0.102	0.0613	0.0477	0.0199	0.0412	0.0316	0.0194	0	0.0182	0.0746	0.0402	0	0	0.0342	0.0258	0.0148	0.0923	0.0639	0.1194	0.1096	0.0612	0.0348	0.0478	0.0519	0.0394	0.0864	0.0475	0	0.1077	0.0723	0.076	0	0
1__155773066__155777820__ENSG00000116580	0	0.0615	0.0415	0.0464	0	0.03	0.0342	0	0.0409	0.0477	0.0397	0	0.0474	0.0968	0.1152	0.1277	0.0373	0	0	0	0	0.0773	0.0444	0	0	0.0171	0.0438	0.0816	0	0.0478	0.0346	0	0.0236	0.0634	0	0.1077	0	0.0456	0.085	0.0651
1__155921375__155923687__ENSG00000132680	0	0.0308	0.0415	0.0464	0.0381	0.0751	0	0.0612	0.0409	0	0	0.0824	0.0316	0	0.1152	0.0182	0.0932	0.0604	0	0.0623	0.0685	0.0515	0.0296	0.0769	0	0.0512	0.0438	0.0408	0.0348	0.0319	0.0691	0.1379	0.0314	0.0317	0	0.0539	0	0	0.085	0.0434
1__156320839__156334918__ENSG00000163468	0.0204	0.0615	0.0622	0.0812	0	0.0901	0.0342	0.0612	0.0409	0.0716	0.0397	0.103	0.0316	0.0581	0.0576	0.0729	0	0.0604	0	0	0	0.0515	0.0148	0.0308	0.0798	0.0682	0	0.0204	0.1045	0.0956	0.0691	0.1576	0.0707	0.0158	0	0.1257	0.0542	0.0608	0	0.0651
1__156333547__156334918__ENSG00000163468	0	0.0923	0.1451	0.2089	0	0.0751	0.0684	0.1224	0	0.2385	0.2582	0.1236	0.1107	0.5226	0.2689	0.1094	0.2051	0.0604	0.1195	0.1038	0.0685	0.1289	0.237	0.1845	0.1597	0.0171	0.3069	0.5101	0.0348	0.0159	0.1383	0.1379	0.0314	0.0951	0.2982	0.2154	0.1446	0.2584	0.2338	0.0868
1__160619776__160624185__ENSG00000117090	0	0.0308	0.0829	0.0464	0.0953	0.1351	0	0.0408	0	0.0954	0	0	0.0632	0.1355	0.0384	0	0.0746	0.0604	0	0	0.0685	0	0.0296	0	0.0639	0.0682	0	0.0408	0.0348	0	0.0691	0.0985	0.0471	0	0	0.1257	0.0904	0.0304	0	0
1__161778244__161802272__ENSG00000118217	0	0.0308	0.0207	0.0232	0	0.06	0.0513	0.1224	0	0.0716	0	0	0.0316	0.1936	0.096	0.0912	0.0373	0	0	0	0	0.0515	0.0889	0.0615	0.0479	0.0682	0.1754	0.0408	0.0348	0.0319	0	0.0788	0.0236	0	0	0.0718	0	0.0304	0.085	0.0651
1__161791408__161792327__ENSG00000118217	0	0.0462	0	0.0464	0	0.045	0	0	0	0.0239	0	0.0412	0	0.0387	0	0.0365	0.0373	0.0604	0	0	0	0	0.0296	0	0.0319	0.0341	0	0	0	0	0.0519	0	0.0157	0	0	0	0.0542	0	0	0
1__171522177__171523522__ENSG00000117523	0	0.0462	0	0.058	0	0.015	0	0	0	0	0.0397	0.0824	0.0158	0.0387	0.0576	0	0.0373	0.0604	0.0717	0	0	0	0	0	0.0639	0	0	0.1224	0	0	0	0	0.0314	0	0	0	0	0	0.0425	0
1__172551512__172579267__ENSG00000094975	0	0.0308	0	0	0	0.03	0.0513	0	0.0409	0	0.0397	0.0412	0.0474	0	0	0.0547	0.1119	0.0402	0	0	0	0	0.0444	0	0.0319	0.0853	0	0.0408	0.0348	0.0319	0.0346	0	0.0314	0	0.0895	0.018	0.0723	0.0304	0	0
1__172600064__172602787__ENSG00000094975	0	0.0615	0	0.0348	0	0	0.0513	0	0	0.0477	0.0397	0	0	0.0774	0.0768	0.0365	0	0.0402	0	0.0415	0	0.0515	0.0444	0	0	0.0512	0	0.102	0.0348	0.0159	0	0.0788	0.0393	0.0951	0	0.0718	0.0542	0	0.0638	0
1__173992755__173993135__ENSG00000135870	0	0.1077	0.1451	0.1625	0.0381	0.1651	0.0684	0.0612	0.0818	0.1193	0.1788	0.0412	0.079	0.2129	0.096	0.0365	0.0746	0.1207	0.0717	0.0831	0.1369	0.1031	0.0889	0.123	0.1277	0.1023	0.1315	0.1632	0.0522	0.1275	0.0691	0.0985	0.1257	0.0792	0.1193	0.2154	0.0362	0.076	0.1063	0
1__179120190__179121867__ENSG00000143322	0	0.0308	0	0.0116	0	0	0	0	0	0.0477	0	0.0824	0.0316	0	0	0	0.0186	0.0402	0	0.0623	0	0.0515	0.0296	0.0461	0	0.0853	0.0658	0	0.1393	0	0.0173	0.0788	0.0157	0.0634	0	0	0	0	0.0213	0.0651
1__179335506__179343635__ENSG00000057252	0.0204	0.0615	0.0622	0.0812	0.0572	0.045	0	0.0408	0.0409	0	0	0.0824	0.1107	0	0.0192	0.0912	0	0.0604	0.0717	0	0	0	0.1037	0.0154	0.0319	0.0512	0.0658	0.0816	0.0348	0	0.1383	0.0394	0.055	0.0475	0.0895	0	0.0542	0.0912	0.0425	0.0434
1__179337837__179341310__ENSG00000057252	0	0.0923	0.0207	0.0696	0	0.06	0.0342	0	0.0409	0.0477	0.0794	0	0.0474	0.0581	0.2113	0.2006	0.0186	0.1207	0.0239	0	0	0.0515	0.1185	0.0769	0.1597	0.1706	0.1315	0.102	0.0871	0.1434	0.1556	0.1773	0.0864	0.0951	0.1491	0.1257	0.0362	0.1064	0.1276	0
1__179986169__180006567__ENSG00000135837	0	0.0615	0.0622	0.058	0	0.1051	0	0	0.0818	0.1193	0.0596	0.0618	0	0.1936	0.0768	0.0365	0.0186	0	0.0717	0	0	0.0515	0.0593	0	0.0639	0.0682	0	0.1224	0.0348	0.0478	0	0.0394	0.0943	0.0317	0.0596	0.1436	0.0362	0.0456	0	0
1__180062220__180065272__ENSG00000135837	0	0.0308	0	0.058	0.0572	0	0	0	0	0	0.139	0.0618	0.0316	0.0387	0	0.0547	0.0373	0.0402	0.0478	0	0	0.1031	0.1037	0.0615	0.0639	0	0	0.1224	0.0871	0.0478	0	0.0591	0.0236	0.0634	0.1193	0	0.0542	0.0608	0	0
1__184732837__184749592__ENSG00000116406	0	0.0308	0	0.0116	0	0.03	0	0	0.0409	0.2147	0.0596	0	0	0	0.0576	0	0.0373	0.0604	0	0.0415	0.0685	0.0515	0.0593	0.0461	0.0798	0.0341	0	0.102	0	0	0	0	0.0079	0	0	0.0539	0	0.0608	0.0425	0
1__185124944__185137796__ENSG00000121486	0.0204	0.0308	0	0.0464	0	0.03	0	0	0.0409	0	0.0397	0	0	0.0387	0	0.0365	0.0559	0	0	0	0	0	0.0296	0.0308	0	0.0341	0	0	0	0	0.0346	0	0.0079	0	0	0.018	0.0181	0.0456	0.0425	0
1__186318447__186318828__ENSG00000047410	0	0.0462	0	0.0696	0	0.03	0.0684	0	0	0	0.0794	0.1236	0.079	0.1161	0.0384	0.0365	0.1119	0.0402	0	0.0623	0	0	0.0889	0.0769	0	0	0.1096	0.102	0	0.1275	0.0346	0.0394	0.0471	0.0317	0	0.0359	0.0362	0.1064	0.1063	0
1__187254376__187329060__ENSG00000230426	0.0204	0.0462	0	0.0464	0	0.03	0	0	0.0613	0.0239	0.0397	0.0618	0.0474	0.0387	0.0384	0.0547	0.0932	0.0201	0.0239	0	0	0.0515	0.0593	0	0.0958	0	0	0	0	0.0159	0.0346	0	0.0628	0.0634	0.0895	0.0359	0.0542	0.0152	0.0638	0.0651
1__193075820__193077050__ENSG00000116747	0	0.0308	0	0.0348	0	0.03	0	0	0	0.0716	0.0397	0	0	0	0.0576	0	0	0	0	0	0.0685	0	0	0	0	0	0	0.0612	0	0	0.0346	0	0	0	0	0.2154	0.0362	0.0304	0	0.0651
1__194159280__194167715__1:194159280|194167715	0	0.0308	0.0415	0.0812	0.0572	0	0	0	0	0	0.0199	0	0.0632	0	0.1536	0	0.0559	0.2616	0	0	0.0685	0	0	0.0461	0	0	0	0.0816	0.0522	0	0	0.0591	0.0943	0.0634	0	0.0539	0	0	0.085	0.0868
1__198277961__198297240__ENSG00000151414	0	0.0462	0	0.0812	0.0572	0.1051	0.0342	0.0408	0.0613	0.1193	0.0397	0.0618	0.0632	0.1161	0.0576	0.0729	0	0.0805	0.0478	0.0415	0	0.0515	0.0148	0	0.0798	0	0.0438	0	0.0348	0.0478	0.0519	0.0394	0.0393	0.0475	0	0.0539	0.0362	0.0608	0.0638	0
1__200648439__200649226__ENSG00000118197	0	0.0462	0	0.0464	0	0.03	0	0	0.0409	0.0954	0	0	0	0.0387	0	0	0	0	0.0478	0	0	0	0.0296	0	0.0319	0	0	0.102	0.0348	0	0.0346	0	0.0314	0	0	0.0359	0.0362	0.0608	0	0.0651
1__200760839__200761098__ENSG00000118200	0	0.0308	0.0415	0	0	0.03	0	0	0	0	0	0	0.0316	0.0581	0	0	0.0746	0	0	0	0	0	0.0296	0	0	0.0512	0.0438	0.0408	0.0522	0	0.0346	0	0.0236	0.0317	0.0596	0.0539	0	0	0	0
1__200760839__200815644__ENSG00000118200	0	0.1077	0.0829	0.0232	0	0.06	0	0	0	0	0.0397	0.0412	0	0.0387	0	0.1277	0.0746	0.0402	0.0717	0	0	0	0.0296	0.0615	0	0.0341	0	0.102	0.0348	0	0.0864	0.0394	0.0393	0.0951	0	0	0.0362	0.0456	0.0425	0
1__201847279__201848594__ENSG00000198700	0	0.0308	0	0	0	0	0.0342	0	0.0409	0	0	0	0.0316	0	0	0.0365	0	0.0402	0	0.0208	0	0.0515	0.0593	0	0.0319	0	0	0.0408	0	0.0319	0	0	0.0236	0.0317	0	0	0	0	0.0425	0
1__201852104__201858994__ENSG00000198700	0	0.0615	0.0622	0.0348	0.0572	0.06	0.0684	0	0	0.0716	0.0596	0.0412	0.0632	0.2323	0.0576	0.0729	0.0559	0.0402	0	0.0415	0.0685	0.0773	0.1037	0.0615	0	0	0	0.0408	0	0.0797	0.0691	0	0.0471	0.0317	0.1193	0.0539	0	0.0912	0.0425	0
1__202154491__202155134__ENSG00000143851	0.0204	0.0615	0.0829	0.2089	0.0381	0.1201	0.0684	0.0408	0	0.2147	0.0397	0.103	0.0949	0.1161	0.0384	0.0547	0.1119	0.2213	0.0478	0.0831	0.1369	0	0.0889	0.0615	0.0798	0.0341	0.0658	0.0408	0.1567	0.0956	0.1901	0.0985	0.0864	0	0.0895	0.0539	0.0723	0.0608	0.1063	0.1303
1__203707009__203708104__ENSG00000058668	0	0.0923	0.1451	0.0929	0.0763	0.1201	0.0342	0	0.0409	0.0716	0.0993	0.0412	0.0316	0.1355	0.096	0.0729	0.0559	0.1408	0	0.0831	0	0.0773	0.0444	0	0.0958	0.0682	0.1096	0.1836	0.0871	0.1753	0.0864	0.1182	0.0864	0	0.0596	0.1436	0.0723	0.076	0.1276	0.1085
1__203847184__203847687__ENSG00000257315	0	0.0769	0	0.0232	0.0381	0.045	0	0	0	0.0716	0.0397	0	0.0474	0	0	0.0365	0.0559	0.0402	0	0	0	0	0	0.0308	0.0639	0	0.0877	0.0816	0	0.0319	0	0	0	0.0475	0	0.0898	0	0	0	0
1__205723926__205729621__ENSG00000069275	0	0.1077	0	0.0812	0.0763	0.1651	0.0513	0	0.2045	0.1431	0.2185	0.1648	0.0949	0.1936	0.2305	0.2188	0.0746	0.1811	0	0.1661	0.1711	0.1289	0.1926	0.1538	0.016	0.0853	0	0.1632	0.0522	0.1593	0.121	0.1576	0.1178	0.0951	0.1193	0.0718	0.1446	0.152	0.085	0.0434
1__207757014__207767195__ENSG00000117335	0	0.0308	0	0.0116	0	0.045	0.0342	0	0	0.0477	0	0	0	0	0	0.0365	0.0559	0.0402	0	0	0	0.0258	0	0	0.0639	0.0512	0	0.0204	0.0522	0.0159	0.0519	0	0.0157	0	0	0.018	0.0362	0.0304	0	0
1__207757014__207770362__ENSG00000117335	0	0.0308	0	0	0.0572	0.045	0	0	0	0	0	0	0.0474	0.0774	0.0768	0.0365	0	0	0.0478	0.0623	0	0.0515	0.0296	0.0308	0	0	0.0219	0.1632	0	0.0159	0	0.0197	0.0393	0.0317	0.1193	0.0718	0.0362	0	0.0213	0.0434
